,subject_r,subject_pval,correct_r,correct_pval,frequency_r,frequency_pval,correct-frequency_r,correct-frequency_pval
2370,-0.1171353727756284,0.4350793665034982,-0.1043710994972939,0.4866561424291762,0.1410713064804416,0.3474496537536971,0.0377286433959253,0.8013041050187443
2371,-0.1146147691532219,0.4450042393584560,-0.1043710994972939,0.4866561424291762,0.1410713064804416,0.3474496537536971,0.0418416916123557,0.7801778866662801
2372,-0.1146147691532219,0.4450042393584560,-0.0998709151095873,0.5056069063051707,0.1404813823398205,0.3494629714489116,0.0418416916123557,0.7801778866662801
2373,-0.1146147691532219,0.4450042393584560,-0.0998709151095873,0.5056069063051707,0.1374742707584485,0.3598418281521375,0.0418416916123557,0.7801778866662801
2374,-0.1146147691532219,0.4450042393584560,-0.0990531380311170,0.5090923627351438,0.1331742552746697,0.3750193317286522,0.0408567536423948,0.7852226356679770
2375,-0.1146147691532219,0.4450042393584560,-0.1002214316974926,0.5041168643364375,0.1331742552746697,0.3750193317286522,0.0438697627110373,0.7698199638250179
2376,-0.1146147691532219,0.4450042393584560,-0.1002214316974926,0.5041168643364375,0.1331742552746697,0.3750193317286522,0.0384816372183383,0.7974249264941949
2377,-0.1171940089748904,0.4348500344609809,-0.1003966991907939,0.5033726836966310,0.1331742552746697,0.3750193317286522,0.0408567536423948,0.7852226356679770
2378,-0.1169008359923425,0.4359973688509169,-0.1002214316974926,0.5041168643364375,0.1331742552746697,0.3750193317286522,0.0408567536423948,0.7852226356679770
2379,-0.1203028859269558,0.4227923052686124,-0.1002214316974926,0.5041168643364375,0.1342340723565771,0.3712418960248135,0.0403932809502804,0.7875996684938943
2380,-0.1179563527197119,0.4318748608295327,-0.1002214316974926,0.5041168643364375,0.1342340723565771,0.3712418960248135,0.0451447338208227,0.7633293954191829
2381,-0.1179563527197119,0.4318748608295327,-0.1002214316974926,0.5041168643364375,0.1342340723565771,0.3712418960248135,0.0432902777522518,0.7727754103796631
2382,-0.1155524971003702,0.4412967728994366,-0.1033187376903601,0.4910526952937773,0.1342340723565771,0.3712418960248135,0.0405091474895465,0.7870052301230299
2383,-0.1161386797206250,0.4389883164192672,-0.1031433662858799,0.4917874530287955,0.1342340723565771,0.3712418960248135,0.0405091474895465,0.7870052301230299
2384,-0.1161386797206250,0.4389883164192672,-0.1027926424310253,0.4932586770203143,0.1342340723565771,0.3712418960248135,0.0405091474895465,0.7870052301230299
2385,-0.1161386797206250,0.4389883164192672,-0.1027926424310253,0.4932586770203143,0.1340574154222491,0.3718698793648295,0.0405091474895465,0.7870052301230299
2386,-0.1147905778078981,0.4443077851730606,-0.1027926424310253,0.4932586770203143,0.1354119986575404,0.3670716093097747,0.0390608928723547,0.7944442238000697
2387,-0.1147905778078981,0.4443077851730606,-0.1027926424310253,0.4932586770203143,0.1354119986575404,0.3670716093097747,0.0390608928723547,0.7944442238000697
2388,-0.1133257204975407,0.4501299087731304,-0.1027926424310253,0.4932586770203143,0.1358243609516433,0.3656187005496649,0.0390608928723547,0.7944442238000697
2389,-0.1133257204975407,0.4501299087731304,-0.1027926424310253,0.4932586770203143,0.1342340723565771,0.3712418960248135,0.0390608928723547,0.7944442238000697
2390,-0.1140873854682576,0.4470972066464863,-0.1027926424310253,0.4932586770203143,0.1342340723565771,0.3712418960248135,0.0405091474895465,0.7870052301230299
2391,-0.1140873854682576,0.4470972066464863,-0.1027926424310253,0.4932586770203143,0.1342340723565771,0.3712418960248135,0.0405091474895465,0.7870052301230299
2392,-0.1140873854682576,0.4470972066464863,-0.1061255490082693,0.4793744839584216,0.1415433160141948,0.3458441438570521,0.0421313946065755,0.7786958271459168
2393,-0.1132085529130797,0.4505974757803519,-0.1061255490082693,0.4793744839584216,0.1415433160141948,0.3458441438570521,0.0421313946065755,0.7786958271459168
